state,county_id,county,electric vehicle %
IL,17203,Woodford,1.0206441912912738
IN,18001,Adams,0.5400080271463494
IN,18003,Allen,1.0843400526303983
IN,18005,Bartholomew,1.1438908611145115
IN,18007,Benton,0.57058085130663
IN,18009,Blackford,0.6590819929384073
IN,18011,Boone,1.530015757637371
IN,18013,Brown,1.1560693641618498
IN,18015,Carroll,0.63026351534909
IN,18017,Cass,0.6260570275643117
IN,18019,Clark,0.7968981554836845
IN,18021,Clay,0.6735672425603166
IN,18023,Clinton,0.6230633392196715
IN,18025,Crawford,0.395289467182739
IN,18027,Daviess,0.6331959535406521
IN,18029,Dearborn,0.7431629013079667
IN,18031,Decatur,0.5839526770817534
IN,18033,DeKalb,0.7224809178628007
IN,18035,Delaware,1.1673151750972763
IN,18037,Dubois,0.7809120013844423
IN,18039,Elkhart,0.9890718344747196
IN,18041,Fayette,0.6335098335854766
IN,18043,Floyd,0.9766351131066433
IN,18045,Fountain,0.648368273179166
IN,18047,Franklin,0.5555277513637956
IN,18049,Fulton,0.6129691364662867
IN,18051,Gibson,0.5288371803645866
IN,18053,Grant,0.5769493377031271
IN,18055,Greene,0.6667330082595284
IN,18057,Hamilton,1.8692787934555082
IN,18059,Hancock,1.0517666392769103
IN,18061,Harrison,0.622679918572626
IN,18063,Hendricks,1.2268520191036323
IN,18065,Henry,0.645882782545189
IN,18067,Howard,0.6622072681939437
IN,18069,Huntington,0.7651148964768527
IN,18071,Jackson,0.6231287880631893
IN,18073,Jasper,0.6333903197780333
IN,18075,Jay,0.4553827261563651
IN,18077,Jefferson,1.0535557506584723
IN,18079,Jennings,0.4890156707294483
IN,18081,Johnson,1.033726557773745
IN,18083,Knox,0.7743395776871072
IN,18085,Kosciusko,0.9132176945912488
IN,18087,LaGrange,0.5622837370242215
IN,18089,Lake,0.8495142647091364
IN,18091,LaPorte,0.7280321100478011
IN,18093,Lawrence,0.5416763950501984
IN,18095,Madison,0.8937578535652975
IN,18097,Marion,1.1585311190988166
IN,18099,Marshall,0.821283979178716
IN,18101,Martin,0.5646384628349906
IN,18103,Miami,0.4156061728792808
IN,18105,Monroe,2.430450834589985
IN,18107,Montgomery,0.732022391273145
IN,18109,Morgan,0.7020535777730404
IN,18111,Newton,0.565199838514332
IN,18113,Noble,0.5805347395688778
IN,18115,Ohio,0.5304585900068446
IN,18117,Orange,0.48636537515711237
IN,18119,Owen,0.5271014087134994
IN,18121,Parke,0.47707608959327236
IN,18123,Perry,0.4913055478884902
IN,18125,Pike,0.4821525779609612
IN,18127,Porter,1.1695037568450992
IN,18129,Posey,0.6696042854674269
IN,18131,Pulaski,0.4302325581395349
IN,18133,Putnam,0.8480587165016805
IN,18135,Randolph,0.6663573868668552
IN,18137,Ripley,0.5923980915174998
IN,18139,Rush,0.40924258641314604
IN,18141,St. Joseph,1.249513499814451
IN,18143,Scott,0.9403569873748368
IN,18145,Shelby,0.5703468194063538
IN,18147,Spencer,0.689822686422152
IN,18149,Starke,0.5993960971652621
IN,18151,Steuben,0.8225761730182692
IN,18153,Sullivan,0.7667089678510999
IN,18155,Switzerland,0.4703115814226925
IN,18157,Tippecanoe,1.5847092746126132
IN,18159,Tipton,0.46995636119503187
IN,18161,Union,0.5290268689962412
IN,18163,Vanderburgh,0.9737818085988469
IN,18165,Vermillion,0.6374868559411146
IN,18167,Vigo,1.0724493893652705
IN,18169,Wabash,0.77238951896754
IN,18171,Warren,0.4449547868523037
IN,18173,Warrick,1.004755728491137
IN,18175,Washington,0.45242317854428327
IN,18177,Wayne,0.9097450657894739
IN,18179,Wells,0.5550744035902684
IN,18181,White,0.8305064919873669
IN,18183,Whitley,0.6964028776978418
IA,19001,Adair,0.4353083434099153
IA,19003,Adams,0.40908161178155045
IA,19005,Allamakee,0.343063872255489
IA,19007,Appanoose,0.4658385093167702
IA,19009,Audubon,0.44130626654898497
IA,19011,Benton,0.49116583668735925
IA,19013,Black Hawk,0.925134238517049
IA,19015,Boone,0.9086959669828399
IA,19017,Bremer,0.789760348583878
IA,19019,Buchanan,0.5473627069573872
IA,19021,Buena Vista,0.6537518627121088
IA,19023,Butler,0.5222500272005223
IA,19025,Calhoun,0.5839157745731223
IA,19027,Carroll,0.8562317067843257
IA,19029,Cass,0.4241500430777386
IA,19031,Cedar,0.7125652348454437
IA,19033,Cerro Gordo,0.8699134536231563
IA,19035,Cherokee,0.4518072289156627
IA,19037,Chickasaw,0.3315604061614975
IA,19039,Clarke,0.37772397094431
IA,19041,Clay,0.5674586338565974
IA,19043,Clayton,0.3500638630020341
IA,19045,Clinton,0.7092494472026368
IA,19047,Crawford,0.4448246364414028
IA,19049,Dallas,1.2886161984284419
IA,19051,Davis,0.5002223210315695
IA,19053,Decatur,0.4539918060015503
IA,19055,Delaware,0.37098965409133666
IA,19057,Des Moines,0.7748360456643187
IA,19059,Dickinson,0.951419922156552
IA,19061,Dubuque,0.8816886726893677
IA,19063,Emmet,0.4531265733561574
IA,19065,Fayette,0.371340157105451
IA,19067,Floyd,0.42759407069555305
IA,19069,Franklin,0.46964689511219343
IA,19071,Fremont,0.4984802431610943
IA,19073,Greene,0.6602582775026701
IA,19075,Grundy,0.4573867967678
IA,19077,Guthrie,0.5981247979308115
IA,19079,Hamilton,0.6344956050992491
IA,19081,Hancock,0.5137110194631358
IA,19083,Hardin,0.6457862447529867
IA,19085,Harrison,0.5277494041538986
IA,19087,Henry,0.6382761437908496
IA,19089,Howard,0.24828767123287668
IA,19091,Humboldt,0.4567027849914928
IA,19093,Ida,0.3218220076742171
IA,19095,Iowa,0.5408388520971302
IA,19097,Jackson,0.4721391174270756
IA,19099,Jasper,0.6715880926365162
IA,19101,Jefferson,2.172356170923848
IA,19103,Johnson,2.561192620569437
IA,19105,Jones,0.5408710375317467
IA,19107,Keokuk,0.3963808703145197
IA,19109,Kossuth,0.4377458857427827
IA,19111,Lee,0.5076142131979696
IA,19113,Linn,1.1801016702977487
IA,19115,Louisa,0.5897989699285596
IA,19117,Lucas,0.48922660560008324
IA,19119,Lyon,0.3142857142857143
IA,19121,Madison,0.7424109106907171
IA,19123,Mahaska,0.7507440806716715
IA,19125,Marion,0.743649235528586
IA,19127,Marshall,0.6568528182361035
IA,19129,Mills,0.775915580384854
IA,19131,Mitchell,0.3295750216825672
IA,19133,Monona,0.3292021688613478
IA,19135,Monroe,0.47503045066991484
IA,19137,Montgomery,0.426912568306011
IA,19139,Muscatine,0.8687396154759077
IA,19141,O'Brien,0.3328940980650531
IA,19143,Osceola,0.35621317988765594
IA,19145,Page,0.4947185452600615
IA,19147,Palo Alto,0.40594059405940597
IA,19149,Plymouth,0.4334410813987657
IA,19151,Pocahontas,0.38223721191680715
IA,19153,Polk,1.3731512673163877
IA,19155,Pottawattamie,0.6944444444444445
IA,19157,Poweshiek,0.6564325218380109
IA,19159,Ringgold,0.2127659574468085
IA,19161,Sac,0.5990515017888344
IA,19163,Scott,1.1844538895897894
IA,19165,Shelby,0.392829083636883
IA,19167,Sioux,0.3872134761595207
IA,19169,Story,2.04356390743024
IA,19171,Tama,0.41285427359964294
IA,19173,Taylor,0.29182879377431903
IA,19175,Union,0.31919744642042863
IA,19177,Van Buren,0.4755728491137052
IA,19179,Wapello,0.7315957933241884
IA,19181,Warren,0.9424083769633508
IA,19183,Washington,0.9168187280252791
IA,19185,Wayne,0.24369266055045874
IA,19187,Webster,0.6467987555264452
IA,19189,Winnebago,0.5271289648277742
IA,19191,Winneshiek,1.189261149323275
IA,19193,Woodbury,0.5930303220804259
IA,19195,Worth,0.47222846863053747
IA,19197,Wright,0.49747656813266045
KS,20001,Allen,0.42461263408820016
KS,20003,Anderson,0.5119643850862549
KS,20005,Atchison,0.5183967631811859
KS,20007,Barber,0.3219247712639783
KS,20009,Barton,0.36025650262987247
KS,20011,Bourbon,0.7629914764916139
KS,20013,Brown,0.45324206826380536
KS,20015,Butler,0.7062038472757418
KS,20017,Chase,0.3862246540070808
KS,20019,Chautauqua,0.3806416530723219
KS,20021,Cherokee,0.9030825891730994
KS,20023,Cheyenne,0.3144654088050315
KS,20025,Clark,0.47562425683709864
KS,20027,Clay,0.36375307585321504
KS,20029,Cloud,0.3764753764753765
KS,20031,Coffey,0.6867263034245956
KS,20033,Comanche,0.16913319238900634
KS,20035,Cowley,0.47828411859069575
KS,20037,Crawford,0.5897363198185427
KS,20039,Decatur,0.22579026593075763
KS,20041,Dickinson,0.5940226471134212
KS,20043,Doniphan,0.36293249455601256
KS,20045,Douglas,2.377156584407076
KS,20047,Edwards,0.35255603122639134
KS,20049,Elk,0.34675913576953854
KS,20051,Ellis,0.716833221512059
KS,20053,Ellsworth,0.5333717745423094
KS,20055,Finney,0.3752504020540022
KS,20057,Ford,0.5093209054593875
KS,20059,Franklin,0.7104290991759022
KS,20061,Geary,0.7551332088919056
KS,20063,Gove,0.4873294346978557
KS,20065,Graham,0.3321339606974813
KS,20067,Grant,0.38783935943950965
KS,20069,Gray,0.42127435492364407
KS,20071,Greeley,0.44004400440044
KS,20073,Greenwood,0.3801317790167258
KS,20075,Hamilton,0.14710208884966164
KS,20077,Harper,0.3432003432003432
KS,20079,Harvey,0.8597863921696962
KS,20081,Haskell,0.326512842838485
KS,20083,Hodgeman,0.25849335302806503
KS,20085,Jackson,0.45846448610921037
KS,20087,Jefferson,0.7186216747009463
KS,20089,Jewell,0.2651880424300868
KS,20091,Johnson,2.0199485248054585
KS,20093,Kearny,0.34223134839151265
KS,20095,Kingman,0.4060455673358899
KS,20097,Kiowa,0.4408060453400503
KS,20099,Labette,0.5482243353386377
KS,20101,Lane,0.11966493817311527
KS,20103,Leavenworth,1.0582886734509542
KS,20105,Lincoln,0.3298655163664045
KS,20107,Linn,0.44713090999420385
KS,20109,Logan,0.2513136851724926
KS,20111,Lyon,0.7632326703231348
KS,20113,McPherson,0.7568590350047304
KS,20115,Marion,0.3970545769563962
KS,20117,Marshall,0.24125452352231602
KS,20119,Meade,0.5327545382794001
KS,20121,Miami,0.8543986801013493
KS,20123,Mitchell,0.35798049623503275
KS,20125,Montgomery,0.6578307787031337
KS,20127,Morris,0.5871990604815033
KS,20129,Morton,0.4017139796464917
KS,20131,Nemaha,0.2553752368399374
KS,20133,Neosho,0.5057669771171284
KS,20135,Ness,0.18875838926174496
KS,20137,Norton,0.2646326276463263
KS,20139,Osage,0.49580674086185983
KS,20141,Osborne,0.13637249172024157
KS,20143,Ottawa,0.49102132435465773
KS,20145,Pawnee,0.39111389236545685
KS,20147,Phillips,0.2012072434607646
KS,20149,Pottawatomie,0.7259669802115452
KS,20151,Pratt,0.523407967432393
KS,20153,Rawlins,0.14819205690574985
KS,20155,Reno,0.6120913119826071
KS,20157,Republic,0.2277163305139883
KS,20159,Rice,0.5039459922030998
KS,20161,Riley,1.4995821947198444
KS,20163,Rooks,0.3177966101694915
KS,20165,Rush,0.30732860520094557
KS,20167,Russell,0.3888686353141329
KS,20169,Saline,0.9193998927058475
KS,20171,Scott,0.20569620253164558
KS,20173,Sedgwick,0.9654536999233663
KS,20175,Seward,0.3986303470128277
KS,20177,Shawnee,1.0766183111242358
KS,20179,Sheridan,0.1416831963729102
KS,20181,Sherman,0.3565062388591801
KS,20183,Smith,0.18311291963377416
KS,20185,Stafford,0.3025718608169441
KS,20187,Stanton,0.7477371113734749
KS,20189,Stevens,0.3077919974080673
KS,20191,Sumner,0.47087980173482036
KS,20193,Thomas,0.4899231711390713
KS,20195,Trego,0.3751875937968985
KS,20197,Wabaunsee,0.34852546916890087
KS,20199,Wallace,0.21450021450021448
KS,20201,Washington,0.2294747577766446
KS,20203,Wichita,0.11094674556213018
KS,20205,Wilson,0.5090553108174254
KS,20207,Woodson,0.1792573623559539
KS,20209,Wyandotte,0.7537722908093278
KY,21001,Adair,0.38791454952739995
KY,21003,Allen,0.5119162732495307
KY,21005,Anderson,0.8084718742883171
KY,21007,Ballard,0.5055043810379691
KY,21009,Barren,0.4651831958565125
KY,21011,Bath,0.35285815102328866
KY,21013,Bell,0.327153762268266
KY,21015,Boone,1.2946326137988244
KY,21017,Bourbon,0.6891870725212761
KY,21019,Boyd,0.7761333177951287
KY,21021,Boyle,0.8339124391938846
KY,21023,Bracken,0.40992448759439054
KY,21025,Breathitt,0.18990073370738023
KY,21027,Breckinridge,0.438290666401036
KY,21029,Bullitt,0.5784730881464436
KY,21031,Butler,0.4471181204780099
KY,21033,Caldwell,0.4835669207442012
KY,21035,Calloway,1.0060903798916518
KY,21037,Campbell,1.1592728441005595
KY,21039,Carlisle,0.4508265152780096
KY,21041,Carroll,0.3775411423039691
KY,21043,Carter,0.2959688296118687
KY,21045,Casey,0.23303987571206627
KY,21047,Christian,0.6884744951493844
KY,21049,Clark,0.7235157506103734
KY,21051,Clay,0.31267242964870334
KY,21053,Clinton,0.13951491736424126
KY,21055,Crittenden,0.5333002604489645
KY,21057,Cumberland,0.1929928741092637
KY,21059,Daviess,0.6934457116737461
KY,21061,Edmonson,0.3917001905568495
KY,21063,Elliott,0.2956150435211036
KY,21065,Estill,0.3473478544033577
KY,21067,Fayette,1.6889624533188403
KY,21069,Fleming,0.4017122160026342
KY,21071,Floyd,0.2630927324501672
KY,21073,Franklin,1.0149830836152731
KY,21075,Fulton,0.4426345609065156
KY,21077,Gallatin,0.5408003845691624
KY,21079,Garrard,0.7044041121969794
KY,21081,Grant,0.656968559361802
KY,21083,Graves,0.5310140934010734
KY,21085,Grayson,0.45048215668332514
KY,21087,Green,0.36144578313253006
KY,21089,Greenup,0.5942020286897545
KY,21091,Hancock,0.5300000000000001
KY,21093,Hardin,0.7638347622759158
KY,21095,Harlan,0.2920612443579078
KY,21097,Harrison,0.603677447939743
KY,21099,Hart,0.36947881095000845
KY,21101,Henderson,0.6107802717972209
KY,21103,Henry,0.4863323830286768
KY,21105,Hickman,0.33639829558196915
KY,21107,Hopkins,0.8427482318361351
KY,21109,Jackson,0.2884540422546191
KY,21111,Jefferson,1.1695998588033585
KY,21113,Jessamine,1.0017586429509584
KY,21115,Johnson,0.2820732383015161
KY,21117,Kenton,1.324941015531936
KY,21119,Knott,0.2516846634732483
KY,21121,Knox,0.4213738239674525
KY,21123,Larue,0.3715714092690177
KY,21125,Laurel,0.5205212061024262
KY,21127,Lawrence,0.3186968838526912
KY,21129,Lee,0.3036744609778318
KY,21131,Leslie,0.20249063480814014
KY,21133,Letcher,0.31194295900178254
KY,21135,Lewis,0.2175940317065589
KY,21137,Lincoln,0.32758620689655177
KY,21139,Livingston,0.47321788159484485
KY,21141,Logan,0.431491571287527
KY,21143,Lyon,0.9096496619545175
KY,21145,McCracken,0.8589319083368849
KY,21147,McCreary,0.16907361747094043
KY,21149,McLean,0.23348574764082108
KY,21151,Madison,1.1495948918817405
KY,21153,Magoffin,0.14971378247468073
KY,21155,Marion,0.2720644248558059
KY,21157,Marshall,0.7413988542017709
KY,21159,Martin,0.32079646017699115
KY,21161,Mason,0.5166716731751276
KY,21163,Meade,0.5076334431943023
KY,21165,Menifee,0.28349746344374815
KY,21167,Mercer,0.5327073269829804
KY,21169,Metcalfe,0.3012323140118667
KY,21171,Monroe,0.20475385026261905
KY,21173,Montgomery,0.5772277974798159
KY,21175,Morgan,0.21733678843099555
KY,21177,Muhlenberg,0.49392739943841135
KY,21179,Nelson,0.45463618016899154
KY,21181,Nicholas,0.4896710022953329
KY,21183,Ohio,0.38215428368290083
KY,21185,Oldham,1.3813435188103758
KY,21187,Owen,0.4209013448311262
KY,21189,Owsley,0.19659239842726084
KY,21191,Pendleton,0.3999703725649952
KY,21193,Perry,0.261126684843132
KY,21195,Pike,0.36125890876249195
KY,21197,Powell,0.39856840735318044
KY,21199,Pulaski,0.6220374482291616
KY,21201,Robertson,0.24213075060532688
KY,21203,Rockcastle,0.3985800585414461
KY,21205,Rowan,0.7800467034331992
KY,21207,Russell,0.3076246978686003
KY,21209,Scott,1.6662662968705642
KY,21211,Shelby,0.8344567895495327
KY,21213,Simpson,0.462160600808781
KY,21215,Spencer,0.5801906340654787
KY,21217,Taylor,0.4256965944272446
KY,21219,Todd,0.4383039542639352
KY,21221,Trigg,0.7977335420860359
KY,21223,Trimble,0.4538005798562965
KY,21225,Union,0.3366751458925632
KY,21227,Warren,1.0028791714169776
KY,21229,Washington,0.3660449712393237
KY,21231,Wayne,0.2935625917383099
KY,21233,Webster,0.46488867139711276
KY,21235,Whitley,0.4677954267760517
KY,21237,Wolfe,0.2926013654730389
KY,21239,Woodford,1.430811446491572
LA,22001,Acadia,0.2865161969360308
LA,22003,Allen,0.2213168351692571
LA,22005,Ascension,0.46388536698263194
LA,22007,Assumption,0.15015015015015018
LA,22009,Avoyelles,0.2358701818290389
LA,22011,Beauregard,0.31550819355461834
LA,22013,Bienville,0.2188183807439825
LA,22015,Bossier,0.5576556747633665
LA,22017,Caddo,0.5518221056657379
LA,22019,Calcasieu,0.4396204105145075
LA,22021,Caldwell,0.21473051320592662
LA,22023,Cameron,0.32952806873014007
LA,22025,Catahoula,0.15095967220185466
LA,22027,Claiborne,0.25989268947015426
LA,22029,Concordia,0.2541875773968585
LA,22031,De Soto,0.3072559678562987
LA,22033,East Baton Rouge,0.6771702809176959
LA,22035,East Carroll,0.1789620202823623
LA,22037,East Feliciana,0.2334589059266727
LA,22039,Evangeline,0.19930056781859887
LA,22041,Franklin,0.23533463437033636
LA,22043,Grant,0.2929633519429551
LA,22045,Iberia,0.34831846259437205
LA,22047,Iberville,0.2707377603970821
LA,22049,Jackson,0.3978012440329814
LA,22051,Jefferson,0.5441761408124276
LA,22053,Jefferson Davis,0.24567280848687884
LA,22055,Lafayette,0.6522311676642069
LA,22057,Lafourche,0.256987240136037
LA,22059,LaSalle,0.23898669640723333
LA,22061,Lincoln,0.6057253491909833
LA,22063,Livingston,0.39873790783953406
LA,22065,Madison,0.125997480050399
LA,22067,Morehouse,0.2678287711652821
LA,22069,Natchitoches,0.36151279199110126
LA,22071,Orleans,1.2053878409535237
LA,22073,Ouachita,0.45825668828863714
LA,22075,Plaquemines,0.3985056039850561
LA,22077,Pointe Coupee,0.18648984666390386
LA,22079,Rapides,0.4049780039601831
LA,22081,Red River,0.2077274615704196
LA,22083,Richland,0.24367281386719833
LA,22085,Sabine,0.22342208154905974
LA,22087,St. Bernard,0.3576491815955664
LA,22089,St. Charles,0.4626699548242073
LA,22091,St. Helena,0.1908825510891534
LA,22093,St. James,0.1871557670712796
LA,22095,St. John the Baptist,0.25524156791248864
LA,22097,St. Landry,0.2841471344963103
LA,22099,St. Martin,0.2716336825766395
LA,22101,St. Mary,0.31860006181792244
LA,22103,St. Tammany,0.9027395828124927
LA,22105,Tangipahoa,0.4507810042981445
LA,22107,Tensas,0.12946659761781462
LA,22109,Terrebonne,0.3047973959950772
LA,22111,Union,0.2963100143525163
LA,22113,Vermilion,0.24660648038942376
LA,22115,Vernon,0.4984875983061101
LA,22117,Washington,0.19410345189382017
LA,22119,Webster,0.2436581205836965
LA,22121,West Baton Rouge,0.253319357092942
LA,22123,West Carroll,0.12731368132406226
LA,22125,West Feliciana,0.5649717514124294
LA,22127,Winn,0.19163472754540906
ME,23001,Androscoggin,1.1698969792212326
ME,23003,Aroostook,0.6548703969546914
ME,23005,Cumberland,2.498759728380515
ME,23007,Franklin,0.933662718883964
ME,23009,Hancock,1.8712781843992548
ME,23011,Kennebec,1.3205073665384648
ME,23013,Knox,2.044474463552761
ME,23015,Lincoln,1.5335728101685548
ME,23017,Oxford,0.9116788584195163
ME,23019,Penobscot,1.1633823665463963
ME,23021,Piscataquis,0.7051401002041195
ME,23023,Sagadahoc,1.9686879308330407
ME,23025,Somerset,0.7714581616046331
ME,23027,Waldo,1.5722274981534243
ME,23029,Washington,0.8320649416539826
ME,23031,York,1.49075365027808
MD,24001,Allegany,0.5288173332191488
MD,24003,Anne Arundel,1.8627687148900087
MD,24005,Baltimore,1.6745695198274784
MD,24009,Calvert,1.7820051530594874
MD,24011,Caroline,0.8357180020811655
MD,24013,Carroll,1.4059284357980193
MD,24015,Cecil,1.0374625185035236
MD,24017,Charles,1.4706515653933938
MD,24019,Dorchester,0.9099214324867534
MD,24021,Frederick,1.9565390208887659
MD,24023,Garrett,0.4386628346694902
MD,24025,Harford,1.2798763477342985
MD,24027,Howard,3.1020060099082274
MD,24029,Kent,1.6950053134962808
MD,24031,Montgomery,3.5244738061566103
MD,24033,Prince George's,1.4160066551267327
MD,24035,Queen Anne's,1.5464581811933502
MD,24037,St. Mary's,1.5042186448573944
MD,24039,Somerset,0.5398188994659856
MD,24041,Talbot,2.0628180805251906
MD,24043,Washington,1.0420036436075122
MD,24045,Wicomico,1.0842673083942838
MD,24047,Worcester,1.1552978958563596
MD,24510,Baltimore,1.9505772116238478
MA,25001,Barnstable,2.3110330088734514
MA,25003,Berkshire,1.8402891883010186
MA,25005,Bristol,1.1781862099535534
MA,25007,Dukes,2.5862446850479994
MA,25009,Essex,1.6070417099003995
MA,25011,Franklin,2.9035760001296236
MA,25013,Hampden,1.1394511856835994
MA,25015,Hampshire,3.4794566213851157
MA,25017,Middlesex,2.942695858810711
MA,25019,Nantucket,1.339477726574501
MA,25021,Norfolk,2.2442240555024346
MA,25023,Plymouth,1.3932045548845142
MA,25025,Suffolk,2.4530159891751984
MA,25027,Worcester,1.6351826703421808
MI,26001,Alcona,0.3506829088224438
MI,26003,Alger,0.6243496357960457
MI,26005,Allegan,0.8282828282828284
MI,26007,Alpena,0.4713601568686603
MI,26009,Antrim,0.601184687472372
MI,26011,Arenac,0.4420925715051243
MI,26013,Baraga,0.2944640753828033
MI,26015,Barry,0.754108201395663
MI,26017,Bay,0.7270626451127656
MI,26019,Benzie,0.9808599756110491
MI,26021,Berrien,1.082656522336571
MI,26023,Branch,0.7318865152028937
MI,26025,Calhoun,0.9519568992386126
MI,26027,Cass,0.7801942836745622
MI,26029,Charlevoix,0.7045403712815925
MI,26031,Cheboygan,0.8131423618277128
MI,26033,Chippewa,0.6413911060433295
MI,26035,Clare,0.47183402967872073
MI,26037,Clinton,0.8364873422381927
MI,26039,Crawford,0.40091116173120733
MI,26041,Delta,0.5683707712307645
MI,26043,Dickinson,0.7010679057634305
MI,26045,Eaton,0.8229406935376677
MI,26047,Emmet,1.0622199804171735
MI,26049,Genesee,0.50957052881227
MI,26051,Gladwin,0.45534725355868244
MI,26053,Gogebic,0.47747891134808207
MI,26055,Grand Traverse,1.0592266952819414
MI,26057,Gratiot,0.4773338733474122
MI,26059,Hillsdale,0.509901882516546
MI,26061,Houghton,0.5027139266329097
MI,26063,Huron,0.283432890405949
MI,26065,Ingham,1.5112990993988071
MI,26067,Ionia,0.5101087484584628
MI,26069,Iosco,0.44790097316665994
MI,26071,Iron,0.6293382693197593
MI,26073,Isabella,0.8833654491523589
MI,26075,Jackson,0.7196969696969696
MI,26077,Kalamazoo,1.4515429807208386
MI,26079,Kalkaska,0.39776330201187526
MI,26081,Kent,1.1087293676663574
MI,26083,Keweenaw,0.4048582995951417
MI,26085,Lake,0.34360788276907533
MI,26087,Lapeer,0.42972760044882663
MI,26089,Leelanau,1.573390733907339
MI,26091,Lenawee,0.6189695976697615
MI,26093,Livingston,0.9244536264348473
MI,26095,Luce,0.2655228758169935
MI,26097,Mackinac,0.7476993865030676
MI,26099,Macomb,0.568651696897619
MI,26101,Manistee,0.6103987352889514
MI,26103,Marquette,0.6040171649057012
MI,26105,Mason,0.6250714639631055
MI,26107,Mecosta,0.6431367675386815
MI,26109,Menominee,0.6185283606707597
MI,26111,Midland,1.1903653557130884
MI,26113,Missaukee,0.37267080745341613
MI,26115,Monroe,0.663674630762236
MI,26117,Montcalm,0.4977251736051723
MI,26119,Montmorency,0.41736227045075125
MI,26121,Muskegon,0.7148345315844357
MI,26123,Newaygo,0.49693773021512166
MI,26125,Oakland,1.1642390631513788
MI,26127,Oceana,0.5253027508220386
MI,26129,Ogemaw,0.3611358464430593
MI,26131,Ontonagon,0.36965605914496946
MI,26133,Osceola,0.39235366576942377
MI,26135,Oscoda,0.2694757471827536
MI,26137,Otsego,0.5216257335361878
MI,26139,Ottawa,1.0303625788453274
MI,26141,Presque Isle,0.5156917636658316
MI,26143,Roscommon,0.46777965964997176
MI,26145,Saginaw,0.6581232518601122
MI,26147,St. Clair,0.3906303167236052
MI,26149,St. Joseph,0.600617999227501
MI,26151,Sanilac,0.28049033866611256
MI,26153,Schoolcraft,0.5211726384364821
MI,26155,Shiawassee,0.5245728687395598
MI,26157,Tuscola,0.35116204429172876
MI,26159,Van Buren,0.955758335856074
MI,26161,Washtenaw,2.6848537217627455
MI,26163,Wayne,0.7086990190024539
MI,26165,Wexford,0.6377765096841328
MN,27001,Aitkin,0.5827783063748809
MN,27003,Anoka,1.1141433694031035
MN,27005,Becker,0.5251441292311205
MN,27007,Beltrami,0.757858782088915
MN,27009,Benton,0.7003400932107318
MN,27011,Big Stone,0.3981994459833796
MN,27013,Blue Earth,1.25315592576894
MN,27015,Brown,0.5823986194995687
MN,27017,Carlton,0.8415268941584733
MN,27019,Carver,1.338853268139674
MN,27021,Cass,0.7152879975358499
MN,27023,Chippewa,0.4282655246252677
MN,27025,Chisago,0.8197301795262207
MN,27027,Clay,0.6918855350842806
MN,27029,Clearwater,0.4061916785596662
MN,27031,Cook,1.4622398073284022
MN,27033,Cottonwood,0.463980463980464
MN,27035,Crow Wing,0.7573123724586198
MN,27037,Dakota,1.5292394488445262
MN,27039,Dodge,0.5822142924218235
MN,27041,Douglas,0.5468128257130387
MN,27043,Faribault,0.45084533500313084
MN,27045,Fillmore,0.7606467774994307
MN,27047,Freeborn,0.5049322855709748
MN,27049,Goodhue,0.8541231412068331
MN,27051,Grant,0.3562131798876559
MN,27053,Hennepin,2.2010177992369937
MN,27055,Houston,1.109318273497378
MN,27057,Hubbard,0.7103274559193955
MN,27059,Isanti,0.6025163919900761
MN,27061,Itasca,0.5235956577670451
MN,27063,Jackson,0.49895672684387193
MN,27065,Kanabec,0.4580908753249968
MN,27067,Kandiyohi,0.820217773762541
MN,27069,Kittson,0.23054755043227668
MN,27071,Koochiching,0.2946375957572186
MN,27073,Lac qui Parle,0.315855969677827
MN,27075,Lake,0.7393397524071527
MN,27077,Lake of the Woods,0.47247814788566034
MN,27079,Le Sueur,0.6874069874565943
MN,27081,Lincoln,0.36955926635641934
MN,27083,Lyon,0.46950257012182783
MN,27085,McLeod,0.4833160395390748
MN,27087,Mahnomen,0.2045512656609563
MN,27089,Marshall,0.22220247089147632
MN,27091,Martin,0.5673626935776405
MN,27093,Meeker,0.39463634049053725
MN,27095,Mille Lacs,0.5353319057815846
MN,27097,Morrison,0.4106198672516594
MN,27099,Mower,0.5694578119987167
MN,27101,Murray,0.24171618491288152
MN,27103,Nicollet,1.1873350923482848
MN,27105,Nobles,0.35091092630870535
MN,27107,Norman,0.24791231732776614
MN,27109,Olmsted,1.5424223093046572
MN,27111,Otter Tail,0.6591352274741745
MN,27113,Pennington,0.31981491562329883
MN,27115,Pine,0.4575460165554817
MN,27117,Pipestone,0.4050489826676714
MN,27119,Polk,0.35870345007500154
MN,27121,Pope,0.37491479209270623
MN,27123,Ramsey,2.087057854488613
MN,27125,Red Lake,0.17738359201773835
MN,27127,Redwood,0.367530574741778
MN,27129,Renville,0.3551380455951426
MN,27131,Rice,1.2346781974770398
MN,27133,Rock,0.28415070511471263
MN,27135,Roseau,0.21927358596649052
MN,27137,St. Louis,0.8668393076189176
MN,27139,Scott,1.244183694112887
MN,27141,Sherburne,0.8479773558202619
MN,27143,Sibley,0.6835570048915088
MN,27145,Stearns,0.840826729888863
MN,27147,Steele,0.713615557387769
MN,27149,Stevens,0.5733818502591245
MN,27151,Swift,0.3777061262091202
MN,27153,Todd,0.2854156616819424
MN,27155,Traverse,0.2965892239248641
MN,27157,Wabasha,0.7763975155279503
